Mon Dec 23 14:32:34 +0000 2019,sulselsatu.com,sulsel_satu,"South Sulawesi, Indonesia",0.0,0.0,1.0,0.0,b'Nasional DaerahKhusus IbuKotaBaru Ibu Kota Baru Bakal Jadi Daerah Khusus https //t.co/vKakbrcWcP https //t.co/MtcWLjsSXS'
Mon Dec 23 10:49:53 +0000 2019,Militan Garis Lurus,MilitanGL,Jakarta Capital Region,0.0,0.0,1.0,0.0,"b""RT SeptianiLisma_ Rimba Nusantara '' Pemenang Sayembara Desain Ibu Kota Negara Oleh Ghesti Saraswati Alumni Fisip UI -- -UTAS -- Ib\xe2\x80\xa6"""
Mon Dec 23 10:46:37 +0000 2019,Simon,Lothar_Imanuel4,Pontianak,0.0,0.0,1.0,0.0,b'RT detikcom Mantul Desain Nagara Rimba Nusantara memenangkan sayembara kota negara IKN Kaltim Pemilik desain meng\xe2\x80\xa6'
Mon Dec 23 10:46:07 +0000 2019,Sirenia,Verinata8,Beacon Hill,0.0,0.0,1.0,0.0,b'RT SeptianiLisma_ Membuka sayembara desain IKN warga ikuti Itulah inti demokrasi masyarakat mengurusi terlibat\xe2\x80\xa6'
Mon Dec 23 10:45:42 +0000 2019,Sirenia,Verinata8,Beacon Hill,0.0,0.0,1.0,0.0,b'RT SeptianiLisma_ Ketika menilai pemindahan IKN melibatkan rakyat faktanya des\xe2\x80\xa6'
Mon Dec 23 10:44:54 +0000 2019,Sirenia,Verinata8,Beacon Hill,0.0,0.0,1.0,0.0,"b""RT SeptianiLisma_ Beberapa unsur ide desain peringkat 2 3 dikolaborasikan `` Rimba Nusantara '' pemeri\xe2\x80\xa6"""
Mon Dec 23 10:44:53 +0000 2019,Sirenia,Verinata8,Beacon Hill,0.0,0.0,1.0,0.0,"b'RT SeptianiLisma_ Selain hadiah Rp 2 miliar juara 1,2,3 diajak meninjau langsung lokasi IKN Kalimantan Timur \xe2\x80\xa6'"
Mon Dec 23 10:44:50 +0000 2019,Sirenia,Verinata8,Beacon Hill,0.4404,0.172,0.828,0.0,"b""RT SeptianiLisma_ Dari aspek `` Rimba Nusantara '' desain dinilai terbaik desain Hak cipta des\xe2\x80\xa6"""
Mon Dec 23 10:44:44 +0000 2019,Sirenia,Verinata8,Beacon Hill,0.0,0.0,1.0,0.0,b'RT SeptianiLisma_ Pemilihan pemenang didasarkan aspek 1. kota terbebas 2. kota memiliki iden\xe2\x80\xa6'
Mon Dec 23 10:44:42 +0000 2019,Sirenia,Verinata8,Beacon Hill,0.0,0.0,1.0,0.0,b'RT SeptianiLisma_ Salah dewan juri ridwankamil salah arsitek handal menjabat Gubernur Jawa Barat menyebut \xe2\x80\xa6'
Mon Dec 23 10:44:40 +0000 2019,Sirenia,Verinata8,Beacon Hill,0.0,0.0,1.0,0.0,"b""RT SeptianiLisma_ Hal dipilihnya desain `` Rimba Nusantara '' menandai pekerjaan bangsa memind\xe2\x80\xa6"""
Mon Dec 23 10:44:38 +0000 2019,Sirenia,Verinata8,Beacon Hill,0.0,0.0,1.0,0.0,"b""RT SeptianiLisma_ Menteri KemenPU Basuki Hadimulyono salah `` komandan '' proses pemindahan Ibu Kota kementeriannya yang\xe2\x80\xa6"""
Mon Dec 23 10:44:35 +0000 2019,Sirenia,Verinata8,Beacon Hill,0.0,0.0,1.0,0.0,b'RT SeptianiLisma_ masyarakat kesempatan usul berwujud IKN Sebanya\xe2\x80\xa6'
Mon Dec 23 10:44:34 +0000 2019,Sirenia,Verinata8,Beacon Hill,0.0,0.0,1.0,0.0,b'RT SeptianiLisma_ Bukan sekedar keren indahnya desain sang pemenang kagumi proses say\xe2\x80\xa6'
Mon Dec 23 10:44:31 +0000 2019,Sirenia,Verinata8,Beacon Hill,0.0,0.0,1.0,0.0,b'RT SeptianiLisma_ Pemenang sayembara desain Ibu Kota Negara Republik Indonesia Kalimantan Timur resmi ditetapkan Senin\xe2\x80\xa6'
Mon Dec 23 10:44:28 +0000 2019,Sirenia,Verinata8,Beacon Hill,0.0,0.0,1.0,0.0,"b""RT SeptianiLisma_ Rimba Nusantara '' Pemenang Sayembara Desain Ibu Kota Negara Oleh Ghesti Saraswati Alumni Fisip UI -- -UTAS -- Ib\xe2\x80\xa6"""
Mon Dec 23 10:40:03 +0000 2019,473XZ,alexand24303963,pontianak,0.0,0.0,1.0,0.0,b'RT detikcom Mantul Desain Nagara Rimba Nusantara memenangkan sayembara kota negara IKN Kaltim Pemilik desain meng\xe2\x80\xa6'
Mon Dec 23 10:36:21 +0000 2019,rydw,yudo_ryan,Jakarta Capital Region,0.0,0.0,1.0,0.0,"b""RT SeptianiLisma_ Rimba Nusantara '' Pemenang Sayembara Desain Ibu Kota Negara Oleh Ghesti Saraswati Alumni Fisip UI -- -UTAS -- Ib\xe2\x80\xa6"""
Mon Dec 23 10:32:42 +0000 2019,NalaR ☕,Paltiwest,"Medan dan Jakarta, Indonesia",0.0,0.0,1.0,0.0,"b""RT SeptianiLisma_ Rimba Nusantara '' Pemenang Sayembara Desain Ibu Kota Negara Oleh Ghesti Saraswati Alumni Fisip UI -- -UTAS -- Ib\xe2\x80\xa6"""
Mon Dec 23 10:23:57 +0000 2019,Adhi Ramadani,RizkiR4madani,"Depok, Indonesia",0.0,0.0,1.0,0.0,"b""RT SeptianiLisma_ Hal dipilihnya desain `` Rimba Nusantara '' menandai pekerjaan bangsa memind\xe2\x80\xa6"""
Mon Dec 23 10:22:33 +0000 2019,Yusuf Nusantara,YusufNusantara1,,0.0,0.0,1.0,0.0,"b""RT SeptianiLisma_ Rimba Nusantara '' Pemenang Sayembara Desain Ibu Kota Negara Oleh Ghesti Saraswati Alumni Fisip UI -- -UTAS -- Ib\xe2\x80\xa6"""
Mon Dec 23 10:22:13 +0000 2019,Phil Celleng,Mataka81760170,Bantar Angin. Pecukpecukilan.,0.0,0.0,1.0,0.0,b'RT SeptianiLisma_ Membuka sayembara desain IKN warga ikuti Itulah inti demokrasi masyarakat mengurusi terlibat\xe2\x80\xa6'
Mon Dec 23 10:22:10 +0000 2019,Phil Celleng,Mataka81760170,Bantar Angin. Pecukpecukilan.,0.0,0.0,1.0,0.0,b'RT SeptianiLisma_ Ketika menilai pemindahan IKN melibatkan rakyat faktanya des\xe2\x80\xa6'
Mon Dec 23 10:21:44 +0000 2019,Phil Celleng,Mataka81760170,Bantar Angin. Pecukpecukilan.,0.0,0.0,1.0,0.0,"b""RT SeptianiLisma_ Beberapa unsur ide desain peringkat 2 3 dikolaborasikan `` Rimba Nusantara '' pemeri\xe2\x80\xa6"""
Mon Dec 23 10:21:32 +0000 2019,Phil Celleng,Mataka81760170,Bantar Angin. Pecukpecukilan.,0.0,0.0,1.0,0.0,"b'RT SeptianiLisma_ Selain hadiah Rp 2 miliar juara 1,2,3 diajak meninjau langsung lokasi IKN Kalimantan Timur \xe2\x80\xa6'"
Mon Dec 23 10:21:28 +0000 2019,Phil Celleng,Mataka81760170,Bantar Angin. Pecukpecukilan.,0.4404,0.172,0.828,0.0,"b""RT SeptianiLisma_ Dari aspek `` Rimba Nusantara '' desain dinilai terbaik desain Hak cipta des\xe2\x80\xa6"""
Mon Dec 23 10:21:24 +0000 2019,Phil Celleng,Mataka81760170,Bantar Angin. Pecukpecukilan.,0.0,0.0,1.0,0.0,b'RT SeptianiLisma_ Pemilihan pemenang didasarkan aspek 1. kota terbebas 2. kota memiliki iden\xe2\x80\xa6'
Mon Dec 23 10:21:20 +0000 2019,Phil Celleng,Mataka81760170,Bantar Angin. Pecukpecukilan.,0.0,0.0,1.0,0.0,b'RT SeptianiLisma_ Salah dewan juri ridwankamil salah arsitek handal menjabat Gubernur Jawa Barat menyebut \xe2\x80\xa6'
Mon Dec 23 10:21:16 +0000 2019,Phil Celleng,Mataka81760170,Bantar Angin. Pecukpecukilan.,0.0,0.0,1.0,0.0,"b""RT SeptianiLisma_ Hal dipilihnya desain `` Rimba Nusantara '' menandai pekerjaan bangsa memind\xe2\x80\xa6"""
Mon Dec 23 10:21:09 +0000 2019,Phil Celleng,Mataka81760170,Bantar Angin. Pecukpecukilan.,0.0,0.0,1.0,0.0,"b""RT SeptianiLisma_ Menteri KemenPU Basuki Hadimulyono salah `` komandan '' proses pemindahan Ibu Kota kementeriannya yang\xe2\x80\xa6"""
Mon Dec 23 10:20:53 +0000 2019,Phil Celleng,Mataka81760170,Bantar Angin. Pecukpecukilan.,0.0,0.0,1.0,0.0,b'RT SeptianiLisma_ masyarakat kesempatan usul berwujud IKN Sebanya\xe2\x80\xa6'
Mon Dec 23 10:20:45 +0000 2019,Phil Celleng,Mataka81760170,Bantar Angin. Pecukpecukilan.,0.0,0.0,1.0,0.0,b'RT SeptianiLisma_ Bukan sekedar keren indahnya desain sang pemenang kagumi proses say\xe2\x80\xa6'
Mon Dec 23 10:20:40 +0000 2019,Phil Celleng,Mataka81760170,Bantar Angin. Pecukpecukilan.,0.0,0.0,1.0,0.0,b'RT SeptianiLisma_ Pemenang sayembara desain Ibu Kota Negara Republik Indonesia Kalimantan Timur resmi ditetapkan Senin\xe2\x80\xa6'
Mon Dec 23 10:20:25 +0000 2019,Phil Celleng,Mataka81760170,Bantar Angin. Pecukpecukilan.,0.0,0.0,1.0,0.0,"b""RT SeptianiLisma_ Rimba Nusantara '' Pemenang Sayembara Desain Ibu Kota Negara Oleh Ghesti Saraswati Alumni Fisip UI -- -UTAS -- Ib\xe2\x80\xa6"""
Mon Dec 23 10:18:43 +0000 2019,⭐Pro-Justitia⭐,PJustitia7,,0.0,0.0,1.0,0.0,"b""RT SeptianiLisma_ Rimba Nusantara '' Pemenang Sayembara Desain Ibu Kota Negara Oleh Ghesti Saraswati Alumni Fisip UI -- -UTAS -- Ib\xe2\x80\xa6"""
Mon Dec 23 10:17:25 +0000 2019,(4C)yswandi,yswandi,NKRI,0.0,0.0,1.0,0.0,"b""RT SeptianiLisma_ Rimba Nusantara '' Pemenang Sayembara Desain Ibu Kota Negara Oleh Ghesti Saraswati Alumni Fisip UI -- -UTAS -- Ib\xe2\x80\xa6"""
Mon Dec 23 10:15:56 +0000 2019,Saya 'NgAhok',hgberry,,0.0,0.0,1.0,0.0,"b""RT SeptianiLisma_ Rimba Nusantara '' Pemenang Sayembara Desain Ibu Kota Negara Oleh Ghesti Saraswati Alumni Fisip UI -- -UTAS -- Ib\xe2\x80\xa6"""
Mon Dec 23 10:15:49 +0000 2019,SNT,Tha_Synta,,0.0,0.0,1.0,0.0,b'RT detikcom Mantul Desain Nagara Rimba Nusantara memenangkan sayembara kota negara IKN Kaltim Pemilik desain meng\xe2\x80\xa6'
Mon Dec 23 10:13:03 +0000 2019,Smart People,Orang2Pintar,,0.0,0.0,1.0,0.0,b'RT RiskhaAmalia_ Wiih Ibu Kota Baru keren banget ... \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d IbuKotaBaru RebahanAdalahLiburanku cc BiLLRaY2019 bangzul_88 BuuloloAriant\xe2\x80\xa6'
Mon Dec 23 10:12:00 +0000 2019,Smart People,Orang2Pintar,,0.0,0.0,1.0,0.0,b'RT BudiSarap Semoga Ibu Kota Baru Segera terwujud ... IbuKotaBaru https //t.co/2VeaolLG2W'
Mon Dec 23 10:11:51 +0000 2019,Smart People,Orang2Pintar,,0.0,0.0,1.0,0.0,"b""RT SeptianiLisma_ Rimba Nusantara '' Pemenang Sayembara Desain Ibu Kota Negara Oleh Ghesti Saraswati Alumni Fisip UI -- -UTAS -- Ib\xe2\x80\xa6"""
Mon Dec 23 10:11:37 +0000 2019,Ty,ChristyAdila,Indonesia,0.0,0.0,1.0,0.0,b'RT detikcom Mantul Desain Nagara Rimba Nusantara memenangkan sayembara kota negara IKN Kaltim Pemilik desain meng\xe2\x80\xa6'
Mon Dec 23 10:10:02 +0000 2019,Ajidsaid,Ajidlosa,,0.0,0.0,1.0,0.0,"b""RT SeptianiLisma_ Rimba Nusantara '' Pemenang Sayembara Desain Ibu Kota Negara Oleh Ghesti Saraswati Alumni Fisip UI -- -UTAS -- Ib\xe2\x80\xa6"""
Mon Dec 23 10:05:31 +0000 2019,#MenujuPilwali2020,reportaseSMR,samarinda,0.0,0.0,1.0,0.0,b'Waw Dibantai Atalanta 5 Gol Tanpa Balas Zvonimir Boban Sebut AC Milan Memalukan Minta Milanisti Begini\xe2\x80\xa6 https //t.co/sfd3eGp98v'
Mon Dec 23 10:05:30 +0000 2019,#MenujuPilwali2020,reportaseSMR,samarinda,0.0,0.0,1.0,0.0,b'Waw Kuliner Khas Betawi Sudah Ada Sejak Abad 14 Berikut 4 Fakta Unik Nasi Uduk https //t.co/S7v46SXRfV\xe2\x80\xa6 https //t.co/BihwBEnVE3'
Mon Dec 23 10:05:30 +0000 2019,#MenujuPilwali2020,reportaseSMR,samarinda,0.0,0.0,1.0,0.0,b'Waw Presiden Jokowi Setuju Alokasi Rp 100 M Universitas Borneo Tarakan Dome Akan Dibangun\xe2\x80\xa6 https //t.co/GIHrYkJ0rP'
Mon Dec 23 10:05:29 +0000 2019,#MenujuPilwali2020,reportaseSMR,samarinda,0.0,0.0,1.0,0.0,b'Waw Ramalan Zodiak Besok Selasa 24 Desember 2019 Aquarius Terjebak Masalah Hari Berat Virgo\xe2\x80\xa6 https //t.co/ilIjpPPPiy'
Mon Dec 23 10:05:29 +0000 2019,#MenujuPilwali2020,reportaseSMR,samarinda,0.0,0.0,1.0,0.0,b'Waw BREAKING NEWS Diduga Terpeleset Bocah Asal Desa Loa Kulu Kukar Tenggelam Sungai Mahakam\xe2\x80\xa6 https //t.co/BdIktg0F6o'
Mon Dec 23 10:01:55 +0000 2019,bangkit,__bangkit,Cepu -  Bandung,0.0,0.0,1.0,0.0,b'RT detikcom Mantul Desain Nagara Rimba Nusantara memenangkan sayembara kota negara IKN Kaltim Pemilik desain meng\xe2\x80\xa6'
Mon Dec 23 10:01:13 +0000 2019,viva krisnamurti,vivapurnama,Jakarta ,0.0,0.0,1.0,0.0,b'RT detikcom Mantul Desain Nagara Rimba Nusantara memenangkan sayembara kota negara IKN Kaltim Pemilik desain meng\xe2\x80\xa6'
Mon Dec 23 09:59:31 +0000 2019,viva krisnamurti,vivapurnama,Jakarta ,0.0,0.0,1.0,0.0,b'RT detikfinance Mantul Desain Nagara Rimba Nusantara memenangkan sayembara kota negara IKN Kalimantan Timur Begini konsep\xe2\x80\xa6'
Mon Dec 23 09:58:55 +0000 2019,Juan Felix Pradana,JuanFelixPrada3,,0.0,0.0,1.0,0.0,b'RT detikcom Mantul Desain Nagara Rimba Nusantara memenangkan sayembara kota negara IKN Kaltim Pemilik desain meng\xe2\x80\xa6'
Mon Dec 23 09:55:06 +0000 2019,Latif Makara Irawan,MakaraLatif,,0.0,0.0,1.0,0.0,b'RT SeptianiLisma_ Pemenang sayembara desain Ibu Kota Negara Republik Indonesia Kalimantan Timur resmi ditetapkan Senin\xe2\x80\xa6'
Mon Dec 23 09:51:34 +0000 2019,NOVI,novibeloo,,0.0,0.0,1.0,0.0,b'RT jabarnewss Inilah Nama Pemenang Desain Ibu Kota Negara Baru Link\xe2\xac\x87\xef\xb8\x8f https //t.co/cGv3mNV7hp KemenPU jabarnews jabarupdate beritaja\xe2\x80\xa6'
Mon Dec 23 09:51:28 +0000 2019,Treleps,Treleps,,0.0,0.0,1.0,0.0,"b""RT SeptianiLisma_ Rimba Nusantara '' Pemenang Sayembara Desain Ibu Kota Negara Oleh Ghesti Saraswati Alumni Fisip UI -- -UTAS -- Ib\xe2\x80\xa6"""
Mon Dec 23 09:47:12 +0000 2019,Mas MU,amarnurk,Di Jalan yg Semoga JalanNya,0.0,0.0,1.0,0.0,"b""RT SeptianiLisma_ Rimba Nusantara '' Pemenang Sayembara Desain Ibu Kota Negara Oleh Ghesti Saraswati Alumni Fisip UI -- -UTAS -- Ib\xe2\x80\xa6"""
Mon Dec 23 09:45:02 +0000 2019,Man,lusman_Matupang,"Balikpapan, Kalimantan Timur",0.0,0.0,1.0,0.0,b'RT SeptianiLisma_ Ketika menilai pemindahan IKN melibatkan rakyat faktanya des\xe2\x80\xa6'
Mon Dec 23 09:44:11 +0000 2019,zlarypinkman,alfianbawazier,"Manchester, England",0.0,0.0,1.0,0.0,b'RT detikfinance Mantul Desain Nagara Rimba Nusantara memenangkan sayembara kota negara IKN Kalimantan Timur Begini konsep\xe2\x80\xa6'
Mon Dec 23 09:40:01 +0000 2019,Radif Abrar Asegaf,RadifAbrar,"Kampar, Indonesia",0.0,0.0,1.0,0.0,"b""RT SeptianiLisma_ Rimba Nusantara '' Pemenang Sayembara Desain Ibu Kota Negara Oleh Ghesti Saraswati Alumni Fisip UI -- -UTAS -- Ib\xe2\x80\xa6"""
Mon Dec 23 09:38:16 +0000 2019,HansTwo,_endri_,,0.0,0.0,1.0,0.0,"b""RT SeptianiLisma_ Rimba Nusantara '' Pemenang Sayembara Desain Ibu Kota Negara Oleh Ghesti Saraswati Alumni Fisip UI -- -UTAS -- Ib\xe2\x80\xa6"""
Mon Dec 23 09:35:18 +0000 2019,#MenujuPilwali2020,reportaseSMR,samarinda,0.0,0.0,1.0,0.0,b'Waw Maxim Layanan Ojek Online Penantang Gojek Grab Punya Layanan Berbeda Ini Ada Starter Aki\xe2\x80\xa6 https //t.co/8G1oqKL2ez'
Mon Dec 23 09:35:18 +0000 2019,#MenujuPilwali2020,reportaseSMR,samarinda,0.0,0.0,1.0,0.0,b'Waw Terendah Kaltim Angka Warga Miskin Balikpapan Turun 1.220 Orang Ini Penjelasan Kepala BPS\xe2\x80\xa6 https //t.co/G1q8wVmTFs'
Mon Dec 23 09:35:17 +0000 2019,#MenujuPilwali2020,reportaseSMR,samarinda,0.0,0.0,1.0,0.0,b'Waw Buat Rayakan Libur Natal Paris Inilah 5 Pilihan Tiket Murah Eropa Mulai Rp 9 Jutaan\xe2\x80\xa6 https //t.co/PyOS6ygUSI'
Mon Dec 23 09:35:17 +0000 2019,#MenujuPilwali2020,reportaseSMR,samarinda,0.0,0.0,1.0,0.0,b'Waw Kabar Terbaru Persib Bandung Ezechiel Pamit Vizcarra Mau Cabut Ini Nasib Omid Nick Kuipers\xe2\x80\xa6 https //t.co/l239P1okiJ'
Mon Dec 23 09:35:16 +0000 2019,#MenujuPilwali2020,reportaseSMR,samarinda,0.0,0.0,1.0,0.0,b'Waw Nagara Rimba Nusa Jadi Juara I Sayembara Desain Ibu Kota Baru Berikut Daftar Pemenang Desain\xe2\x80\xa6 https //t.co/6G0BxIxC6l'
Mon Dec 23 09:35:15 +0000 2019,#MenujuPilwali2020,reportaseSMR,samarinda,0.0,0.0,1.0,0.0,b'Waw Umat Muslim Kalimantan Timur 7 Organisasi Keagamaan Gelar Aksi Bela Muslim Uighur https //t.co/dWm0jwZ1vv\xe2\x80\xa6 https //t.co/q5xHvJuRGA'
Mon Dec 23 09:33:43 +0000 2019,frsgt pamuji,frspamuji,,0.0,0.0,1.0,0.0,b'RT detikcom Mantul Desain Nagara Rimba Nusantara memenangkan sayembara kota negara IKN Kalimantan Timur Begini konsepnya \xe2\x80\xa6'
Mon Dec 23 09:29:43 +0000 2019,Sapi Perah Lokal 100% Ori,makibao_indo,"-7.3223968,72.4134862,15z",0.0,0.0,1.0,0.0,"b""RT SeptianiLisma_ Rimba Nusantara '' Pemenang Sayembara Desain Ibu Kota Negara Oleh Ghesti Saraswati Alumni Fisip UI -- -UTAS -- Ib\xe2\x80\xa6"""
Mon Dec 23 09:29:24 +0000 2019,Rivan A. Triawan,ripuuun,"Ambarawa, Kab. Semarang",0.0,0.0,1.0,0.0,b'RT KompasData Keberadaan kawasan hutan lahan terluas se-Kalimantan curah hujan berperan sistem hidrologi Ka\xe2\x80\xa6'
Mon Dec 23 09:28:45 +0000 2019,dani krisw,therealdankris,"East Java, Indonesia",0.0,0.0,1.0,0.0,"b""RT SeptianiLisma_ Rimba Nusantara '' Pemenang Sayembara Desain Ibu Kota Negara Oleh Ghesti Saraswati Alumni Fisip UI -- -UTAS -- Ib\xe2\x80\xa6"""
Mon Dec 23 09:27:47 +0000 2019,Zulkarnaini,bangzul_88,"Jakarta Selatan, DKI Jakarta",0.0,0.0,1.0,0.0,"b""RT SeptianiLisma_ Rimba Nusantara '' Pemenang Sayembara Desain Ibu Kota Negara Oleh Ghesti Saraswati Alumni Fisip UI -- -UTAS -- Ib\xe2\x80\xa6"""
Mon Dec 23 09:22:07 +0000 2019,Adhitya L Andinov,Adhityate,MND-JKT. INA,0.0,0.0,1.0,0.0,b'RT detikcom Mantul Desain Nagara Rimba Nusantara memenangkan sayembara kota negara IKN Kaltim Pemilik desain meng\xe2\x80\xa6'
Mon Dec 23 09:17:32 +0000 2019,R A D,rad674,"Medan Timur, Indonesia",0.0,0.0,1.0,0.0,b'RT detikcom Mantul Desain Nagara Rimba Nusantara memenangkan sayembara kota negara IKN Kaltim Pemilik desain meng\xe2\x80\xa6'
Mon Dec 23 09:16:21 +0000 2019,Toni Outang,ToniOutang2,Kalimantan Barat,0.0,0.0,1.0,0.0,b'RT detikfinance Mantul Desain Nagara Rimba Nusantara memenangkan sayembara kota negara IKN Kalimantan Timur Begini konsep\xe2\x80\xa6'
Mon Dec 23 09:14:41 +0000 2019,Hendar Tusmin,h3nd4r,Medan,0.0,0.0,1.0,0.0,b'RT detikcom Mantul Desain Nagara Rimba Nusantara memenangkan sayembara kota negara IKN Kaltim Pemilik desain meng\xe2\x80\xa6'
Mon Dec 23 09:12:36 +0000 2019,Hendar Tusmin,h3nd4r,Medan,0.0,0.0,1.0,0.0,b'RT detikfinance Mantul Desain Nagara Rimba Nusantara memenangkan sayembara kota negara IKN Kalimantan Timur Begini konsep\xe2\x80\xa6'
Mon Dec 23 09:09:58 +0000 2019,chua lingki,ChuaLingki,,0.0,0.0,1.0,0.0,"b""RT SeptianiLisma_ Rimba Nusantara '' Pemenang Sayembara Desain Ibu Kota Negara Oleh Ghesti Saraswati Alumni Fisip UI -- -UTAS -- Ib\xe2\x80\xa6"""
Mon Dec 23 09:09:52 +0000 2019,Taufan Rezza,TorezAL2fun,Surabaya - Gresik,0.0,0.0,1.0,0.0,b'RT detikcom Mantul Desain Nagara Rimba Nusantara memenangkan sayembara kota negara IKN Kalimantan Timur Begini konsepnya \xe2\x80\xa6'
Mon Dec 23 09:09:37 +0000 2019,Jagongan Politik,SambatPolitik,Neraka,0.0,0.0,1.0,0.0,b'SeptianiLisma_ IbuKotaBaru Indonesia Maju'
Mon Dec 23 09:09:09 +0000 2019,Jagongan Politik,SambatPolitik,Neraka,0.0,0.0,1.0,0.0,"b""RT SeptianiLisma_ Rimba Nusantara '' Pemenang Sayembara Desain Ibu Kota Negara Oleh Ghesti Saraswati Alumni Fisip UI -- -UTAS -- Ib\xe2\x80\xa6"""
Mon Dec 23 09:07:43 +0000 2019,Edoajisaputra,Edoajisaputra3,,0.0,0.0,1.0,0.0,b'RT detikcom Mantul Desain Nagara Rimba Nusantara memenangkan sayembara kota negara IKN Kalimantan Timur Begini konsepnya \xe2\x80\xa6'
